,index,Brand_Name,Product_Name,Types,Price,Size_ml,Rating,Product_ID,Reviews,Prize_size_ratio,Bayesian_Average,Without Parabens,Without Sulfates,Vegan,Clean at Sephora,CrueltyFree,Oil Free,Fragrance Free,Alcohol Free,Gluten Free,Normal,Dry,Oily,Combination,Sensitive,Dryness,Uneven Texture,Wrinkles,Pores,Oiliness,Acne,Blemishes,Link
983,4,ROSE INC,Mini Hydration Replenish Microencapsulated Plumping Gel Moisturizer,Moisturizers,26.0,15.0,4.6561,P481144,189.0,1.7333333333333334,4.60344530250533,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/rose-inc-mini-hydration-replenish-microencapsulated-plumping-gel-moisturizer-P481144?skuId=2569168&icid2=products grid:p481144:product
984,69,ROSE INC,Hydration Replenish Microencapsulated Plumping Gel Moisturizer,Moisturizers,93.0,51.0,4.6561,P481145,189.0,1.8235294117647058,4.60344530250533,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/rose-inc-hydration-replenish-microencapsulated-plumping-gel-moisturizer-P481145?skuId=2529287&icid2=products grid:p481145:product
985,30,philosophy,Hope In a Jar Instant Glow Peeling Mousse,FacialPeels,45.0,75.0,4.5521,P480339,192.0,0.6,4.512988517539504,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/philosophy-hope-in-jar-instant-glow-peeling-mousse-P480339?skuId=2560787&icid2=products grid:p480339:product
986,3,BeautyBio,The ZenBubble Gel Cream,Moisturizers,89.0,51.0,4.4063,P455623,192.0,1.7450980392156863,4.385163860005257,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,https://www.sephora.com/ca/en/product/beautybio-the-zenbubble-gel-cream-P455623?skuId=2340339&icid2=products grid:p455623:product
987,82,Caudalie,Vinoperfect Brightening Glycolic Peel Mask,Masks,52.0,75.0,4.5365,P471009,192.0,0.6933333333333334,4.499311805210736,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/caudalie-vinoperfect-brightening-glycolic-peel-mask-P471009?skuId=2457232&icid2=products grid:p471009:product
988,3,Tower 28 Beauty,Mini SOS Daily Rescue Facial Spray,Toners,16.0,30.0,3.8802,P448853,192.0,0.5333333333333333,3.9239255038408727,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sos-save-our-skin-daily-rescue-facial-spray-mini-P448853?skuId=2527836&icid2=products grid:p448853:product
989,3,Tower 28 Beauty,Mini SOS Daily Rescue Facial Spray,Toners,16.0,30.0,3.8802,P448853,192.0,0.5333333333333333,3.9239255038408727,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sos-save-our-skin-daily-rescue-facial-spray-mini-P448853?skuId=2527836&icid2=products grid:p448853:product
990,3,Tower 28 Beauty,Mini SOS Daily Rescue Facial Spray,Toners,16.0,30.0,3.8802,P448853,192.0,0.5333333333333333,3.9239255038408727,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sos-save-our-skin-daily-rescue-facial-spray-mini-P448853?skuId=2527836&icid2=products grid:p448853:product
991,75,Keys Soulcare, Nourishing Cleansing Balm with Shea Butter + Bamboo Charcoal,Cleaners,48.0,81.0,4.6166,P482274,193.0,0.5925925925925926,4.569750387914324,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,https://www.sephora.com/ca/en/product/keys-soulcare-nourishing-cleansing-balm-P482274?skuId=2576908&icid2=products grid:p482274:product
992,22,REN Clean Skincare,Glow Daily Vitamin C Gel Cream,Moisturizers,66.0,51.0,4.5907,P473172,193.0,1.2941176470588236,4.54702902427796,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/ren-glow-daily-vitamin-c-gel-cream-P473172?skuId=2433753&icid2=products grid:p473172:product
993,185,GUERLAIN,Abeille Royale Double R Renew & Repair Advanced Serum,FaceSerum,265.0,51.0,4.4041,P501466,193.0,5.196078431372549,4.383329933368869,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,https://www.sephora.com/ca/en/product/abeille-royale-double-r-renew-repair-advanced-serum-P501466?skuId=2620664&icid2=products grid:p501466:product
994,44,Clarins,ExtraFirming + Smoothing Neck & Décolleté Moisturizer,Moisturizers,102.0,60.0,4.6528,P456194,193.0,1.7,4.601507660641596,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,
995,12,Augustinus Bader,The Light Cream,Moisturizers,240.0,30.0,4.3196,P500420,194.0,8.0,4.309247444982585,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,https://www.sephora.com/ca/en/product/the-light-cream-P500420?skuId=2578250&icid2=products grid:p500420:product
996,36,Keys Soulcare,Be Luminous Skin Exfoliating Powder with Lactic Acid,Exfoliators,40.0,69.0,4.5361,P482285,194.0,0.5797101449275363,4.499297218738241,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/keys-soulcare-be-luminous-skin-exfoliating-powder-with-lactic-acid-P482285?skuId=2576932&icid2=products grid:p482285:product
997,1,The INKEY List,Mandelic Acid Treatment,FacialPeels,15.49,15.0,4.4615,P482326,195.0,1.0326666666666666,4.4339359700051855,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,https://www.sephora.com/ca/en/product/the-inkey-list-mandelic-acid-treatment-P482326?skuId=2568905&icid2=products grid:p482326:product
998,39,Keys Soulcare,Tranquil Essence  Soothing & Hydrating Toner,Toners,40.0,120.0,4.5333,P501163,195.0,0.3333333333333333,4.497003537572753,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
999,39,LANEIGE,Retinol Firming Cream Treatment with Peptides + Hyaluronic Acid,FaceSerum,50.0,15.0,4.5482,P503867,197.0,3.3333333333333335,4.510431630987282,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/laneige-retinol-firming-cream-treatment-P503867?skuId=2639540&icid2=products grid:p503867:product
1000,129,Dermalogica,Clear Start Breakout Clearing Foaming Wash,Cleaners,27.0,180.0,4.3788,P423466,198.0,0.15,4.361527490405116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/breakout-clearing-foaming-wash-P423466?skuId=2010007&icid2=products grid:p423466:product
1001,48,CLINIQUE,Blackhead Solutions Selfheating Blackhead Extractor,Blemishacne,41.0,20.400000000000002,3.0859,P432243,198.0,2.0098039215686274,3.2237754904051164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002,53,Fenty Skin,Watch Ya Tone 5% Niacinamide Dark Spot Serum with Vitamin C,FaceSerum,54.0,30.0,4.596,P503250,198.0,1.8,4.552663490405116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/watch-ya-tone-niacinamide-dark-spot-serum-P503250?skuId=2619971&icid2=products grid:p503250:product
1003,177,CLINIQUE,Blackhead Solutions Selfheating Blackhead Extractor,Cleaners,41.0,20.400000000000002,3.0859,P432243,198.0,2.0098039215686274,3.2237754904051164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1004,114,Dermalogica,Ultracalming Cleanser,Cleaners,58.0,252.0,4.4523,P423127,199.0,0.23015873015873015,4.426322943987395,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/ultracalming-cleanser-P423127?skuId=2002368&icid2=products grid:p423127:product
1005,60,La Mer,The Renewal Oil,Moisturizers,350.0,30.0,4.4221,P417241,199.0,11.666666666666666,4.399730908589165,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/the-renewal-oil-P417241?skuId=1932649&icid2=products grid:p417241:product
1006,104,The Ordinary,100% LAscorbic Acid Powder,FaceSerum,7.5,21.0,4.325,P455338,200.0,0.35714285714285715,4.314278790049125,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
1007,10,skyn ICELAND,Hydro Cool Firming Eye Gels,Eyecare,44.0,240.0,3.79,P404415,200.0,0.18333333333333332,3.8429131512826045,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/hydro-cool-firming-eye-gels-P404415?skuId=1786417&icid2=products grid:p404415:product
1008,14,SEPHORA COLLECTION,Vitamin Mask,Masks,14.0,126.6,4.4826,P473729,201.0,0.11058451816745656,4.453262655005049,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,https://www.sephora.com/ca/en/product/sephora-collection-vitamin-smoothie-mask-P473729?skuId=2368249&icid2=products grid:p473729:product
1009,78,CLINIQUE,Clarifying Lotion 1,Toners,26.0,201.0,4.5174,P122651,201.0,0.12935323383084577,4.483941602373471,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/clarifying-lotion-1-P122651?skuId=1295690&icid2=products grid:p122651:product
1010,34,Kiehl's Since 1851,Ultra Facial OilFree Gel Cream,Moisturizers,48.0,51.0,4.4876,P470040,201.0,0.9411764705882353,4.4576705497418905,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,
1011,37,Juice Beauty,GREEN APPLE™ Peel Full Strength,FacialPeels,64.0,60.0,4.4279,P408927,201.0,1.0666666666666667,4.405040286583997,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,https://www.sephora.com/ca/en/product/green-apple-peel-full-strength-P408927?skuId=1831684&icid2=products grid:p408927:product
1012,64,OLEHENRIKSEN,Hydrabarrier Nourishing Face Oil,Moisturizers,75.0,30.0,4.8177,P504043,203.0,2.5,4.749279936265875,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,https://www.sephora.com/ca/en/product/ole-henriksen-hydrabarrier-nourishing-face-oil-P504043?skuId=2648459&icid2=products grid:p504043:product
1013,87,SEPHORA COLLECTION,Targeted AntiAging Bakuchiol Serum,FaceSerum,27.0,30.0,4.5961,P483136,203.0,0.9,4.553693849309353,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,
1014,301,Algenist,POWER Recharging Night Pressed Serum,FaceSerum,118.0,60.0,4.3854,P416552,205.0,1.9666666666666666,4.367880540263583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/power-recharging-night-pressed-serum-P416552?skuId=1898634&icid2=products grid:p416552:product
1015,301,Algenist,POWER Recharging Night Pressed Serum,FaceSerum,118.0,60.0,4.3854,P416552,205.0,1.9666666666666666,4.367880540263583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/power-recharging-night-pressed-serum-P416552?skuId=1898634&icid2=products grid:p416552:product
1016,62,Clarins,ExtraFirming Energy + Radiance Boosting Moisturizer,Moisturizers,98.0,51.0,4.3415,P475084,205.0,1.9215686274509804,4.329089591987721,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,
1017,33,Algenist,POWER Recharging Night Pressed Serum,Moisturizers,118.0,60.0,4.3854,P416552,205.0,1.9666666666666666,4.367880540263583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/power-recharging-night-pressed-serum-P416552?skuId=1898634&icid2=products grid:p416552:product
1018,33,Algenist,POWER Recharging Night Pressed Serum,Moisturizers,118.0,60.0,4.3854,P416552,205.0,1.9666666666666666,4.367880540263583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/power-recharging-night-pressed-serum-P416552?skuId=1898634&icid2=products grid:p416552:product
1019,2,Josie Maran,Argan Daily Moisturizer SPF 47 Protect and Perfect,Moisturizers,49.0,60.0,4.1171,P406700,205.0,0.8166666666666667,4.1308051092291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/argan-daily-moisturizer-spf-47-protect-perfect-P406700?skuId=1801406&icid2=products grid:p406700:product
1020,78,The Ordinary,Pycnogenol 5%,FaceSerum,12.9,15.0,4.5243,P455898,206.0,0.86,4.490760022923396,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/the-ordinary-pycnogenol-5-P455898?skuId=2336485&icid2=products grid:p455898:product
1021,59,Kiehl's Since 1851,Pure Vitality Skin Renewing Cream,Moisturizers,83.0,51.0,4.3301,P449541,206.0,1.6274509803921569,4.31906388558434,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/kiehls-pure-vitality-skin-renewing-cream-P449541?skuId=2254993&icid2=products grid:p449541:product
1022,50,Shiseido,Benefiance Wrinkle Smoothing Day Cream SPF 23,Moisturizers,92.0,51.0,4.5097,P448201,206.0,1.803921568627451,4.477851868416958,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/benefiance-wrinkle-smoothing-day-cream-broad-spectrum-spf-23-P448201?skuId=2234110&icid2=products grid:p448201:product
1023,50,Shiseido,Benefiance Wrinkle Smoothing Day Cream SPF 23,Moisturizers,92.0,51.0,4.5097,P448201,206.0,1.803921568627451,4.477851868416958,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/benefiance-wrinkle-smoothing-day-cream-broad-spectrum-spf-23-P448201?skuId=2234110&icid2=products grid:p448201:product
1024,58,Shiseido,Benefiance Wrinkle Smoothing Day Cream SPF 23,Sunscreen,92.0,51.0,4.5097,P448201,206.0,1.803921568627451,4.477851868416958,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/benefiance-wrinkle-smoothing-day-cream-broad-spectrum-spf-23-P448201?skuId=2234110&icid2=products grid:p448201:product
1025,58,Shiseido,Benefiance Wrinkle Smoothing Day Cream SPF 23,Sunscreen,92.0,51.0,4.5097,P448201,206.0,1.803921568627451,4.477851868416958,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/benefiance-wrinkle-smoothing-day-cream-broad-spectrum-spf-23-P448201?skuId=2234110&icid2=products grid:p448201:product
1026,86,KORA Organics,Active Algae Lightweight Moisturizer,Moisturizers,52.5,50.699999999999996,4.6748,P500055,206.0,1.0355029585798818,4.623820108760306,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,https://www.sephora.com/ca/en/product/active-algae-lightweight-moisturizer-P500055?skuId=2581593&icid2=products grid:p500055:product
1027,227,Algenist,Blue Algae Vitamin C Skinclarity Brightening Serum,FaceSerum,98.0,30.0,4.6087,P474809,207.0,3.2666666666666666,4.565564894620304,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,https://www.sephora.com/ca/en/product/algenist-blue-algae-vitamin-c-skinclarity-brightening-serum-P474809?skuId=2456465&icid2=products grid:p474809:product
1028,45,Tatcha,The Clarifying Clay Mask Exfoliating Pore Treatment,Masks,92.0,51.0,4.6316,P482552,209.0,1.803921568627451,4.586210531106573,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/tatcha-the-clarifying-clay-mask-exfoliating-pore-treatment-P482552?skuId=2535854&icid2=products grid:p482552:product
1029,235,Herbivore,CLOUD JELLY Plumping Hydration Serum,FaceSerum,66.0,30.0,4.3876,P471033,209.0,2.2,4.370125785343861,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/herbivore-botanicals-cloud-jelly-plumping-hydration-serum-P471033?skuId=2458701&icid2=products grid:p471033:product
1030,71,Tata Harper,Restorative Plumping + Brightening Eye Cream,Eyecare,173.0,15.0,4.11,P386739,209.0,11.533333333333333,4.1242851073777596,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/re-storative-eye-creme-P386739?skuId=2555530&icid2=products grid:p386739:product
1031,65,Freck Beauty,Cactus Water Cleansing Lactic Acid Toner,Toners,44.0,195.0,4.5311,P469818,209.0,0.22564102564102564,4.497208412462506,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/freck-beauty-cactus-water-cleansing-lactic-acid-toner-P469818?skuId=2441327&icid2=products grid:p469818:product
1032,1,The Ordinary,MultiPeptide Eye Serum,Eyecare,29.6,15.0,3.9714,P504028,210.0,1.9733333333333334,4.001414706080807,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,
1033,131,Biossance,Squalane + Retinol Night Serum,FaceSerum,95.0,30.0,4.4739,P501213,211.0,3.1666666666666665,4.4467822913493755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/squalane-retinol-night-serum-P501213?skuId=2634426&icid2=products grid:p501213:product
1034,120,Consonant,Natural Foaming Face Wash,Cleaners,26.0,120.0,4.4623,P404436,212.0,0.21666666666666667,4.436606214816533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/natural-foaming-face-wash-P404436?skuId=1787324&icid2=products grid:p404436:product
1035,85,Caudalie,Premier Cru AntiAging Serum with Niacinamide and Hyaluronic Acid,FaceSerum,170.0,30.0,4.75,P480284,212.0,5.666666666666667,4.6918045411763645,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
1036,12,SEPHORA COLLECTION,All Day Body Hydrator,Moisturizers,23.0,12000.0,4.0141,P455219,213.0,0.0019166666666666666,4.0389357722547965,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/sephora-collection-all-day-body-hydrator-P455219?skuId=2230589&icid2=products grid:p455219:product
1037,47,Summer Fridays,Heavenly Sixteen AllInOne Face Oil,Moisturizers,71.0,30.0,4.4507,P476028,213.0,2.3666666666666667,4.426418272254797,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
1038,265,Moon Juice,Plump Jelly Hyaluronic Serum,FaceSerum,78.0,30.0,4.2605,P432831,215.0,2.6,4.257639608847733,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/beauty-shroom-tm-plumping-jelly-serum-P432831?skuId=2086296&icid2=products grid:p432831:product
1039,9,Estée Lauder,Micro Essence Treatment Lotion with BioFerment,Moisturizers,152.0,201.0,4.0556,P482529,216.0,0.7562189054726368,4.075518046671404,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,
1040,64,Herbivore,Aquarius Pore Purifying BHA Cream,Moisturizers,62.0,51.0,4.287,P474325,216.0,1.2156862745098038,4.281206935560293,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,https://www.sephora.com/ca/en/product/herbivore-botanicals-aquarius-pore-purifying-clarity-cream-P474325?skuId=2469112&icid2=products grid:p474325:product
1041,56,Dermalogica,Calm Water Gel Moisturizer ,Moisturizers,76.0,51.0,4.3716,P428240,218.0,1.4901960784313726,4.356530960576127,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,https://www.sephora.com/ca/en/product/calm-water-gel-ultra-calming-P428240?skuId=2046381&icid2=products grid:p428240:product
1042,17,The INKEY List,Hyaluronic Acid Cleanser,Cleaners,14.49,150.0,4.1735,P479483,219.0,0.0966,4.1802348997607774,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/the-inkey-list-hyaluronic-acid-cleanser-P479483?skuId=2552933&icid2=products grid:p479483:product
1043,17,Tatcha,The Texture Tonic AHA Liquid Exfoliating Treatment,FacialPeels,81.0,152.10000000000002,4.6484,P479352,219.0,0.5325443786982248,4.6030117290290695,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,https://www.sephora.com/ca/en/product/tatcha-the-texture-tonic-P479352?skuId=2535888&icid2=products grid:p479352:product
1044,17,Tatcha,The Texture Tonic AHA Liquid Exfoliating Treatment,FacialPeels,81.0,152.10000000000002,4.6484,P479352,219.0,0.5325443786982248,4.6030117290290695,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,https://www.sephora.com/ca/en/product/tatcha-the-texture-tonic-P479352?skuId=2535888&icid2=products grid:p479352:product
1045,54,innisfree,Youthenriched Cream with Orchid,Moisturizers,37.0,50.699999999999996,4.4749,P501772,219.0,0.7297830374753452,4.4485544119559,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,
1046,35,Tatcha,The Texture Tonic AHA Liquid Exfoliating Treatment,Moisturizers,81.0,152.10000000000002,4.6484,P479352,219.0,0.5325443786982248,4.6030117290290695,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,https://www.sephora.com/ca/en/product/tatcha-the-texture-tonic-P479352?skuId=2535888&icid2=products grid:p479352:product
1047,35,Tatcha,The Texture Tonic AHA Liquid Exfoliating Treatment,Moisturizers,81.0,152.10000000000002,4.6484,P479352,219.0,0.5325443786982248,4.6030117290290695,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,https://www.sephora.com/ca/en/product/tatcha-the-texture-tonic-P479352?skuId=2535888&icid2=products grid:p479352:product
1048,74,Paula's Choice,CLINICAL Niacinamide 20% Treatment,FaceSerum,72.0,20.1,4.5318,P469511,220.0,3.5820895522388057,4.499341236198992,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,https://www.sephora.com/ca/en/product/paula-s-choice-clinical-niacinamide-20-treatment-P469511?skuId=2421287&icid2=products grid:p469511:product
1049,213,Kate Somerville,Gentle Daily Wash,Cleaners,57.0,120.0,4.1909,P232902,220.0,0.475,4.195705608668629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/gentle-daily-wash-P232902?skuId=1166974&icid2=products grid:p232902:product
1050,19,Peter Thomas Roth,Water Drench® Hyaluronic Cloud Rich Barrier Moisturizer,Moisturizers,75.0,51.0,4.75,P504116,220.0,1.4705882352941178,4.693689414336645,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,https://www.sephora.com/ca/en/product/peter-thomas-roth-water-drench-reg-hyaluronic-cloud-rich-barrier-moisturizer-P504116?skuId=2653301&icid2=products grid:p504116:product
1051,54,Peace Out,Daily Repairing Moisturizer,Moisturizers,35.0,51.0,4.2636,P475151,220.0,0.6862745098039216,4.260458645105876,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,https://www.sephora.com/ca/en/product/peace-out-daily-repairing-moisturizer-P475151?skuId=2496701&icid2=products grid:p475151:product
1052,87,Freck Beauty,Rich Bitch Cactus + Vitamin C Moisturizer,Moisturizers,46.0,51.0,4.3784,P469862,222.0,0.9019607843137255,4.362835684101009,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/freck-beauty-rich-bitch-cactus-vitamin-c-moisturizer-P469862?skuId=2441244&icid2=products grid:p469862:product
1053,62,Kiehl's Since 1851,Cannabis Sativa Seed Oil Herbal Concentrate (HempDerived) ,Moisturizers,66.0,30.0,4.1396,P440937,222.0,2.2,4.149929660004623,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
1054,137,Keys Soulcare,Truly Becoming MultiBenefit Peptide Serum for Fine Lines and Wrinkles,FaceSerum,60.0,30.0,4.6726,P504144,223.0,2.0,4.625324341364605,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,
1055,145,Keys Soulcare,Let Me Glow Illuminating Serum with Niacinamide,FaceSerum,40.0,30.3,4.3571,P482275,224.0,1.3201320132013201,4.3439509376141485,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/keys-soulcare-let-me-glow-illuminating-serum-with-niacinamide-P482275?skuId=2576924&icid2=products grid:p482275:product
1056,32,Bobbi Brown,Hydrating Face Cream Moisturizer,Moisturizers,86.0,51.0,4.2188,P270543,224.0,1.6862745098039216,4.220527830044427,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/hydrating-face-cream-P270543?skuId=1287952&icid2=products grid:p270543:product
1057,134,Kiehl's Since 1851,Midnight Recovery Botanical Cleansing Oil,Cleaners,43.0,177.0,4.2844,P422257,225.0,0.24293785310734464,4.279092402147425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.sephora.com/ca/en/product/midnight-recovery-botanical-cleansing-oil-P422257?skuId=1988757&icid2=products grid:p422257:product
1058,269,Origins,PLANTSCRIPTION™ Multipowered AntiAging Peptide Serum,FaceSerum,81.0,30.0,4.4356,P468396,225.0,2.7,4.414092402147426,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,
